	freebase_ids	awards
2685	/m/0fq6d9l	
2686	/m/03qhf1l	
2687	/m/0cp0690	
2688	/m/04y9f2y	
2689	/m/02xcrt8	
2690	/m/0jk_20j	
2691	/m/0b_tzbj	
2692	/m/0k3m0zd	
2693	/m/07gpk9	
2694	/m/0h_dpk8	
2695	/m/03gr3s9	
2696	/m/0h7mv5j	
2697	/m/07k6sg_	
2698	/m/02wx3yg	
2699	/m/0ddg_bs	
2700	/m/0bpk57	Academy Award for Best Supporting Actor,National Board of Review: Top Ten Films
2701	/m/03y0pn	Academy Award for Best Visual Effects,TV Krant Filmposter Award
2702	/m/0bhbqsk	AACTA Award for Best Actress in a Leading Role
2703	/m/05f84v5	Ariel Award for Best Actress
2704	/m/0gtwm8r	
2705	/m/0bjpcz	
2706	/m/06g3jq	
2707	/m/0j64vz5	
2708	/m/0b6q30j	
2709	/m/0gh6jtf	
2710	/m/0dthb8	
2711	/m/03hg54d	
2712	/m/0hn9xnd	
2713	/m/04_04rf	
2714	/m/01gzln	
2715	/m/06v4ks	
2716	/m/03gqp3x	
2717	/m/02r0kzm	
2718	/m/05237sf	
2719	/m/03byfxp	
2720	/m/07k5fxj	
2721	/m/0kvdbl	
2722	/m/0gx06gh	
2723	/m/0gjb1bp	
2724	/m/0dh_q4	
2725	/m/05b5rdd	
2726	/m/04q8yvc	
2727	/m/02q9t6l	
2728	/m/03c27sq	
2729	/m/071qr3	
2730	/m/0834qx	
2731	/m/04vhyq	
2732	/m/07scbhb	
2733	/m/0b779lm	
2734	/m/07lf_5	
2735	/m/05q5r4f	
2736	/m/04643xm	
2737	/m/02qkvfg	
2738	/m/03y8m11	
2739	/m/0d82rv	
2740	/m/0jt6b1l	
2741	/m/05s_v49	
2742	/m/028093r	
2743	/m/02877c_	
2744	/m/02pn7x_	
2745	/m/0gp0sz	
2746	/m/02pyl0v	
2747	/m/0269k45	
2748	/m/0fvd26	
2749	/m/0hzrsm6	
2750	/m/076tv22	
2751	/m/04lgdbp	
2752	/m/0b4cpgr	
2753	/m/04q7nsz	
2754	/m/0dlnkm_	
2755	/m/0crvm96	
2756	/m/0jwxxh_	
2757	/m/0gj8k50	
2758	/m/04gt3zs	
2759	/m/0crztvy	
2760	/m/0kvf4j	
2761	/m/0hncgxx	
2762	/m/075f7s7	
2763	/m/03cqlv8	
2764	/m/09_pwj	
2765	/m/0bdcyg	
2766	/m/0gh7ql6	
2767	/m/04grz8t	
2768	/m/0h3x8j	
2769	/m/08vb6w	
2770	/m/0jkzjqh	
2771	/m/06x8g2	
2772	/m/0fqsr2z	
2773	/m/0b6q30b	
2774	/m/03c394p	
2775	/m/043skqr	
2776	/m/0cwph8	
2777	/m/09kb5g	
2778	/m/0bbytld	
2779	/m/0c6m5_	
2780	/m/02pqhkp	
2781	/m/06tjyj	
2782	/m/03y8r0p	
2783	/m/03c7xbk	
2784	/m/02834cs	
2785	/m/0cm7zc7	
2786	/m/0b6q30q	
2787	/m/0j_7rjv	
2788	/m/0cgdqw	
2789	/m/0glz65r	
2790	/m/080b_n6	
2791	/m/0gsl0y	
2792	/m/0j9qc6b	
2793	/m/09kq3t	
2794	/m/0b6ly7q	
2795	/m/0gvrx5s	
2796	/m/03c0bgc	
2797	/m/0bb1gt	
2798	/m/0b77qd9	
2799	/m/09ghl42	
2800	/m/0344gc	Academy Award for Best Actress,Japan Academy Prize for Outstanding Foreign Language Film,Satellite Award for Best Original Screenplay,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role,National Board of Review Award for Best Actress,National Board of Review Award for Best Actor,National Board of Review: Top Ten Films
2801	/m/03qnzd9	Nika Award
2802	/m/02rd9y5	Palme d'Or,European Film Award for Best Film,European Film Award for Best Director,Central Ohio Film Critics Association Award for Best Foreign Language Film
2803	/m/0kvgyb	Golden Globe Award for Best Actress – Motion Picture Drama,Targa d'Oro,National Board of Review: Top Ten Films
2804	/m/03s44q	Golden Raspberry Award for Worst Original Song
2805	/m/054_2g	National Board of Review: Top Ten Films
2806	/m/05synk1	
2807	/m/0bmczkw	
2808	/m/0bq8pl	
2809	/m/0h51nl5	
2810	/m/06zjmn	
2811	/m/09g6lp0	
2812	/m/0gg4zb2	
2813	/m/0j7l2x6	
2814	/m/0bv8fn	
2815	/m/09v6q9b	
2816	/m/06614dp	
2817	/m/04m_myr	
2818	/m/04lfx09	
2819	/m/0ch21tm	
2820	/m/05zvtm3	
2821	/m/02qzr8g	
2822	/m/02qdx98	
2823	/m/03m5_kj	
2824	/m/0pvms	
2825	/m/0bmg245	
2826	/m/06_yd4_	
2827	/m/0dr9ty	
2828	/m/0gmd02z	
2829	/m/0bbzj37	
2830	/m/047b8rt	
2831	/m/083xgxs	
2832	/m/0bnhc8	
2833	/m/0dq8z4	
2834	/m/0gh6170	
2835	/m/0kv3wx	
2836	/m/0d7w0q	
2837	/m/03vhs5	
2838	/m/09vm0fc	
2839	/m/0522vgx	
2840	/m/06_y9vb	
2841	/m/027y461	
2842	/m/05bzw9q	
2843	/m/07j3zz	
2844	/m/0h98qhr	
2845	/m/0crhtq4	
2846	/m/0j2903w	
2847	/m/03nqfhk	
2848	/m/05h3x55	
2849	/m/0h1flcn	
2850	/m/026x0dg	
2851	/m/026rb74	
2852	/m/0h_dw39	
2853	/m/07fh1k	
2854	/m/02q4744	
2855	/m/09gk_n1	
2856	/m/0d25zw	
2857	/m/0274cf8	
2858	/m/07pfl2	
2859	/m/0gxz2y	
2860	/m/03cwqhf	
2861	/m/0280pj7	
2862	/m/03md0dc	
2863	/m/06_y9vs	
2864	/m/03gxptq	
2865	/m/0h7pn_r	
2866	/m/02z2wnq	
2867	/m/0gffvm8	
2868	/m/09gc1db	
2869	/m/03c8s_f	
2870	/m/09v3w6_	
2871	/m/0js_yq9	
2872	/m/0hhrkk9	
2873	/m/05208s4	
2874	/m/0gh76d7	
2875	/m/0h1zb6y	
2876	/m/0ch4gkd	
2877	/m/0czbjhn	
2878	/m/0b76mtm	
2879	/m/04dyxl7	
2880	/m/0b5ys7	
2881	/m/0kv6v0	
2882	/m/03nnc97	
2883	/m/0521s70	
2884	/m/0g575qg	
2885	/m/0cmg2z	
2886	/m/0j3cgz3	
2887	/m/0hn8sc1	
2888	/m/03gw_y0	
2889	/m/0bwhh85	
2890	/m/0gpdxw	
2891	/m/05b3gy5	
2892	/m/05z_1kg	
2893	/m/043t_z7	
2894	/m/02rfr8c	
2895	/m/09gllby	
2896	/m/0ds5vh8	
2897	/m/0h37zs	
2898	/m/02vylr8	
2899	/m/047q52_	
2900	/m/07nm68k	Silver Bear for Best Actress,Silver Bear Grand Jury Prize
2901	/m/02qt7wc	Filmfare Award for Best Supporting Actor
2902	/m/02758w3	Czech Lion for Best Film
2903	/m/0dgng2d	Goya Award for Best Ibero-American Film
2904	/m/05znbh7	Hong Kong Film Award for Best Film
2905	/m/02h5k95	National Board of Review: Top Ten Films
2906	/m/07kgj39	
2907	/m/0gg5rp7	
2908	/m/0dlk_qn	
2909	/m/04ljy6p	
2910	/m/0gy_8n	
2911	/m/09v4vtq	
2912	/m/0j62fn7	
2913	/m/03c0d0m	
2914	/m/06_ttg1	
2915	/m/04j1qjb	
2916	/m/03yj0yp	
2917	/m/04j0kzk	
2918	/m/03qjp2z	
2919	/m/0j_65n5	
2920	/m/06ztbj	
2921	/m/02nlfw	
2922	/m/08gg47	
2923	/m/02px13n	
2924	/m/02z40dj	
2925	/m/02qvz8_	
2926	/m/05b_hhq	
2927	/m/040044	
2928	/m/04lg47c	
2929	/m/04ydxln	
2930	/m/04_12yw	
2931	/m/03gx0v7	
2932	/m/04n3vyy	
2933	/m/0bh9fj3	
2934	/m/0h3p8_d	
2935	/m/06_y27n	
2936	/m/0bnwsv	
2937	/m/04gsq40	
2938	/m/09j41t	
2939	/m/03cvy94	
2940	/m/0hr1w5b	
2941	/m/0cnzxqd	
2942	/m/026vdwt	
2943	/m/0ch2p9c	
2944	/m/0cxf4y	
2945	/m/0kv6vf	
2946	/m/0cnzk5h	
2947	/m/0h51y6g	
2948	/m/02pwzl3	
2949	/m/0gh61nf	
2950	/m/02rgkjt	
2951	/m/07wz9_p	
2952	/m/02f4wh	
2953	/m/09g7njd	
2954	/m/0gksym8	
2955	/m/06_y8lq	
2956	/m/026cbfd	
2957	/m/080djd9	
2958	/m/0bmpvc	
2959	/m/02pyy8f	
2960	/m/0gpshw	
2961	/m/0cc2dx	
2962	/m/0h_bn6y	
2963	/m/0bl6kt	
2964	/m/0f136p	
2965	/m/06x688	
2966	/m/09sg_s	
2967	/m/064kfzr	
2968	/m/0521l0b	
2969	/m/0jl1dv0	
2970	/m/04ljv9j	
2971	/m/064mnlz	
2972	/m/03qcrw1	
2973	/m/09v7hnc	
2974	/m/06_y8l9	
2975	/m/0cn2yq	
2976	/m/0kv8wq	
2977	/m/0gc21m	
2978	/m/0h3xzb3	
2979	/m/0282l0j	
2980	/m/04jhkx9	
2981	/m/0glqcvn	
2982	/m/0dgnl2w	
2983	/m/0h94tct	
2984	/m/05z_q7r	
2985	/m/0bc_v_	
2986	/m/0b6dx53	
2987	/m/0gkztxc	
2988	/m/05q4x32	
2989	/m/0bm9xnc	
2990	/m/06h5k7	
2991	/m/0g57hf_	
2992	/m/0bwl8c6	
2993	/m/07k1k	
2994	/m/02g_hn	
2995	/m/026d_95	
2996	/m/0fqqm2h	
2997	/m/09v1dkr	
2998	/m/0bfs_k	
2999	/m/04n62mp	
3000	/m/05zrz39	Golden Calf for Best Television Drama
3001	/m/0263ywm	Teddy Award
3002	/m/0dlq1t	
3003	/m/0dbc6b	
3004	/m/0b_zvds	
3005	/m/04txm3	
3006	/m/02pq3lw	
3007	/m/09nxfq	
3008	/m/04jdhq1	
3009	/m/0glq2v2	
3010	/m/086lr9	
3011	/m/02x5258	
3012	/m/0bk9p6	
3013	/m/0cjc8fv	
3014	/m/080d5z4	
3015	/m/06zqpvv	
3016	/m/04m_vcn	
3017	/m/09v5tk2	
3018	/m/06w94h1	
3019	/m/0b_zwzj	
3020	/m/03qgyvl	
3021	/m/0bmfc0g	
3022	/m/052__n9	
3023	/m/02w99lf	
3024	/m/0f9rzg	
3025	/m/0bs8ndx	
3026	/m/0gty2ct	
3027	/m/0ggtt3	
3028	/m/080888_	
3029	/m/0kvdb6	
3030	/m/0ghnkh	
3031	/m/0k0tm5l	
3032	/m/012s1d	
3033	/m/09gfprd	
3034	/m/05fbdr7	
3035	/m/01pk75	
3036	/m/02rx3lg	
3037	/m/03n_zn	
3038	/m/080c6tv	
3039	/m/0270k40	
3040	/m/03h381v	
3041	/m/02rd2pn	
3042	/m/05p1djs	
3043	/m/01pk7l	
3044	/m/0b70yxd	
3045	/m/03d8lyh	
3046	/m/0b6dxcq	
3047	/m/058y7y	
3048	/m/05sz7qg	
3049	/m/06w2mnm	
3050	/m/0bb42y	
3051	/m/0j3fvw_	
3052	/m/0gk4xq	
3053	/m/0h7pp_j	
3054	/m/04zzxnx	
3055	/m/07j9t1	
3056	/m/0dfc3j	
3057	/m/0dlk0xl	
3058	/m/0gkstr2	
3059	/m/06_yc9t	
3060	/m/032kr9	
3061	/m/09sc1rt	
3062	/m/09gm5f4	
3063	/m/05c4642	
3064	/m/0bs2n_p	
3065	/m/04zw24b	
3066	/m/02hs8d	
3067	/m/0hgmwxj	
3068	/m/0fgbsk	
3069	/m/03hj5xh	
3070	/m/05ppy	
3071	/m/09sc1r1	
3072	/m/02vr7kf	
3073	/m/028xm3	
3074	/m/0brzs8_	
3075	/m/0ds485v	
3076	/m/0dllz3y	
3077	/m/0ds9j2f	
3078	/m/03c1x4v	
3079	/m/0b9t_3	
3080	/m/0cl9y1	
3081	/m/026w35v	
3082	/m/0j66f2p	
3083	/m/0cc68qc	
3084	/m/0fd0mf	
3085	/m/03ctstx	
3086	/m/0crj0hx	
3087	/m/0hzqdj1	
3088	/m/09s28n_	
3089	/m/03d0xrb	
3090	/m/02z0b34	
3091	/m/04gv586	
3092	/m/07kds8y	
3093	/m/0264npm	
3094	/m/01nmk8	
3095	/m/0kv7x7	
3096	/m/06q3fy	
3097	/m/0d6tsc	
3098	/m/06zqvxk	
3099	/m/0bbyl25	
3100	/m/0j80w	Academy Award for Best Director,Academy Award for Best Cinematography, Color,National Board of Review Award for Best Film,National Board of Review: Top Ten Films
3101	/m/067s5_	Golden Bear
3102	/m/0gkxkfq	European Film Award for Best Animated Feature Film
3103	/m/0ggbbmy	
3104	/m/04y9t3v	
3105	/m/03cxs2h	
3106	/m/055v9z	
3107	/m/0ddcf8m	
3108	/m/0k9bc06	
3109	/m/080hbd9	
3110	/m/07lqwk	
3111	/m/0bbxp4h	
3112	/m/06zqql6	
3113	/m/02w30f0	
3114	/m/0j7kqm3	
3115	/m/0crg2zl	
3116	/m/06_x2p7	
3117	/m/0bh8815	
3118	/m/03wj3l9	
3119	/m/0h3wttd	
3120	/m/04cpsy	
3121	/m/0dgpk3z	
3122	/m/03h28px	
3123	/m/04crsk0	
3124	/m/026_ghc	
3125	/m/05g8_f	
3126	/m/0f42nz	
3127	/m/05q723h	
3128	/m/05zzm6q	
3129	/m/03hkkfp	
3130	/m/0b6kwc2	
3131	/m/02r8lxn	
3132	/m/06vpdk	
3133	/m/04gtqj4	
3134	/m/0glqsm0	
3135	/m/0dtszj	
3136	/m/0b6kwct	
3137	/m/070fq3	
3138	/m/04mzw_n	
3139	/m/0gh8nq0	
3140	/m/0cs0xl	
3141	/m/0h1f2k5	
3142	/m/0gh5y13	
3143	/m/0g9w6r3	
3144	/m/0gtwrwf	
3145	/m/080dxj6	
3146	/m/02qdzp9	
3147	/m/02x6wsw	
3148	/m/0gfdlqr	
3149	/m/08g09p	
3150	/m/0cn__bn	
3151	/m/0fkz3p	
3152	/m/0b6nzxz	
3153	/m/07k6135	
3154	/m/09ps7f	
3155	/m/0by91_	
3156	/m/0b6g795	
3157	/m/03qhp55	
3158	/m/0c026_y	
3159	/m/02w_mq_	
3160	/m/0270k4c	
3161	/m/07kbrdd	
3162	/m/0gc1hb	
3163	/m/03y02nq	
3164	/m/06w5pnn	
3165	/m/07s4bmj	
3166	/m/0k9h0vr	
3167	/m/02r1gg8	
3168	/m/0cp0xfd	
3169	/m/03bywbh	
3170	/m/02q0sn1	
3171	/m/0dscynb	
3172	/m/07dvtc	
3173	/m/07zq7n5	
3174	/m/0j_3pjw	
3175	/m/0bwfrmy	
3176	/m/02r3tq	
3177	/m/0b6hryf	
3178	/m/04yfm5_	
3179	/m/0b24ds	
3180	/m/04ybqxh	
3181	/m/0dwqnm	
3182	/m/07s3zxz	
3183	/m/0275320	
3184	/m/026z7rc	
3185	/m/02pq3l5	
3186	/m/02643zn	
3187	/m/012cjj	
3188	/m/078bjd	
3189	/m/0bhbcw4	
3190	/m/0dllm2d	
3191	/m/02qxyyb	
3192	/m/076yzh_	
3193	/m/0cnzsrd	
3194	/m/0gh74mv	
3195	/m/09v1rt8	
3196	/m/03m7x_r	
3197	/m/06zsfy4	
3198	/m/02x6x1t	
3199	/m/0cp0gxy	
3200	/m/029jzk	Golden George
3201	/m/015r0q	Golden Globe Award for Best Non-English Language Film,César Award for Best Foreign Film
3202	/m/09rs_w4	
3203	/m/02pjpqp	
3204	/m/080hls_	
3205	/m/0h3q3sx	
3206	/m/08c15_	
3207	/m/05q4gd5	
3208	/m/0c6rkpl	
3209	/m/0gwzbjp	
3210	/m/04f1r9m	
3211	/m/02r1ggz	
3212	/m/0gkslv_	
3213	/m/09tzpcm	
3214	/m/03cmb0_	
3215	/m/07kdsz2	
3216	/m/0g9zd3d	
3217	/m/02rj6y6	
3218	/m/0j9k66_	
3219	/m/09l97z	
3220	/m/0cy2b6	
3221	/m/05zt573	
3222	/m/09k5xs5	
3223	/m/0ggbl5s	
3224	/m/036srm	
3225	/m/06qsdl	
3226	/m/0g6z31	
3227	/m/0bbr0kx	
3228	/m/0g7r2_	
3229	/m/04645kx	
3230	/m/088k11	
3231	/m/0d3p52	
3232	/m/0cdqhh	
3233	/m/027cdr3	
3234	/m/0j63dq7	
3235	/m/04z_xdd	
3236	/m/0h96qhz	
3237	/m/0d_tb9	
3238	/m/0368dj	
3239	/m/0h71c9n	
3240	/m/05f4_dp	
3241	/m/0bdt2l5	
3242	/m/040shc	
3243	/m/05nkfp	
3244	/m/04f1gk1	
3245	/m/02x4gw1	
3246	/m/051x_y6	
3247	/m/0jl179t	
3248	/m/0h3mmly	
3249	/m/08swwx	
3250	/m/0b3_cm	
3251	/m/0crs_q3	
3252	/m/06_ybzp	
3253	/m/0j3cr07	
3254	/m/0ddh08s	
3255	/m/0cp1m8m	
3256	/m/02z47qm	
3257	/m/0j9p0y6	
3258	/m/0g4nl2	
3259	/m/096v5f	
3260	/m/0282ygp	
3261	/m/03hkgrd	
3262	/m/03cg8nr	
3263	/m/09g947d	
3264	/m/0ddb94q	
3265	/m/03h4ptz	
3266	/m/027_00w	
3267	/m/05zkwp5	
3268	/m/03y062v	
3269	/m/04zzwmh	
3270	/m/064nc54	
3271	/m/092rw6	
3272	/m/09rs_wx	
3273	/m/0cz8mkh	
3274	/m/025h5s	
3275	/m/04yhb5h	
3276	/m/0465_rq	
3277	/m/027k26f	
3278	/m/04lh_16	
3279	/m/05p6nt_	
3280	/m/0gkyj4l	
3281	/m/05c1d21	
3282	/m/09pgkyt	
3283	/m/0gnm2n	
3284	/m/0dgnq2x	
3285	/m/0cp1223	
3286	/m/0by00vv	
3287	/m/04n1c45	
3288	/m/07k5h20	
3289	/m/0hrfpld	
3290	/m/0bbtvw2	
3291	/m/0g4jmvc	
3292	/m/02x5zxn	
3293	/m/0jyyv	
3294	/m/028311j	
3295	/m/06zr0zd	
3296	/m/028712r	
3297	/m/027ylyd	
3298	/m/080by71	
3299	/m/05zkymm	
3300	/m/05sxr_	Annie Award
3301	/m/0k4q_	National Board of Review: Top Ten Films
3302	/m/04zxg1_	
3303	/m/04q31nr	
3304	/m/0f9nql	
3305	/m/05nm1t	
3306	/m/0269q28	
3307	/m/0h3p3lg	
3308	/m/0gh859z	
3309	/m/0dllv8z	
3310	/m/030xd3	
3311	/m/02r1f2m	
3312	/m/0czdn9b	
3313	/m/04j04ns	
3314	/m/04z_5x2	
3315	/m/04j05t3	
3316	/m/04n1q8n	
3317	/m/04ld41b	
3318	/m/03hk8lr	
3319	/m/09gcggg	
3320	/m/0j44_7w	
3321	/m/0gh859m	
3322	/m/0825kw	
3323	/m/05zz_pf	
3324	/m/03gzssw	
3325	/m/0bh9q2v	
3326	/m/0crh6wp	
3327	/m/04q2mdx	
3328	/m/02pk44p	
3329	/m/02qk_kq	
3330	/m/0fq13dc	
3331	/m/0cw_g3	
3332	/m/0d53kr	
3333	/m/050gjl	
3334	/m/02pk1wt	
3335	/m/09gcgg3	
3336	/m/06zjpmb	
3337	/m/0g3sc_	
3338	/m/09sj19	
3339	/m/0h_8_wv	
3340	/m/027gb20	
3341	/m/0dgqrln	
3342	/m/09gbcgn	
3343	/m/04n4m89	
3344	/m/0bbdkhc	
3345	/m/061z4s	
3346	/m/02w4q_b	
3347	/m/027wgsc	
3348	/m/02qk_kc	
3349	/m/0k4qn	
3350	/m/043k80p	
3351	/m/0gh826m	
3352	/m/04m7gp	
3353	/m/06zm_nf	
3354	/m/02rl6ym	
3355	/m/09gcggv	
3356	/m/02r1f2z	
3357	/m/0h64vdy	
3358	/m/03cv8g8	
3359	/m/0b6xndg	
3360	/m/03c40rk	
3361	/m/0f6ltw	
3362	/m/0by13r2	
3363	/m/09gptgv	
3364	/m/0b6k4r0	
3365	/m/0gyx14p	
3366	/m/04654gb	
3367	/m/0f3tzy	
3368	/m/05p8fjb	
3369	/m/04q1zn1	
3370	/m/0dsdpnp	
3371	/m/01z3g_	
3372	/m/0j64m6j	
3373	/m/09k78r4	
3374	/m/04gsxgr	
3375	/m/0f7djb	
3376	/m/06n95j	
3377	/m/05pc4lq	
3378	/m/0fq12nd	
3379	/m/0ch5yg5	
3380	/m/025ysrl	
3381	/m/0h1cglc	
3382	/m/0276b_n	
3383	/m/06h9xs	
3384	/m/0g_mfs	
3385	/m/05p74tl	
3386	/m/02vy924	
3387	/m/0ch3gw8	
3388	/m/06znnw4	
3389	/m/03c0xl3	
3390	/m/0h3ww2v	
3391	/m/02wbdlw	
3392	/m/0cw72h	
3393	/m/03m4z_0	
3394	/m/0ds1glg	
3395	/m/0gg61t4	
3396	/m/0cqzpx	
3397	/m/0h32yx2	
3398	/m/0gh73xl	
3399	/m/0gy15f9	
3400	/m/04n8sf	Directors' Fortnight,Goya Award for Best Original Music
3401	/m/05jp8w	National Film Registry
3402	/m/027bbtg	Grand prix du Festival de Deauville
3403	/m/02_s51	Hong Kong Film Award for Best Action Choreography
3404	/m/07bm1j	National Board of Review: Top Ten Films
3405	/m/0crhzv1	
3406	/m/05f5mf0	
3407	/m/0gtx2m	
3408	/m/04y7k54	
3409	/m/0j9m1d7	
3410	/m/0gv5bx	
3411	/m/0h3w66k	
3412	/m/0c6v01	
3413	/m/03qmg5s	
3414	/m/02qk_k0	
3415	/m/0c_qs7	
3416	/m/09sj1n	
3417	/m/0j24_bp	
3418	/m/0gjczm3	
3419	/m/03cb0wv	
3420	/m/0grlng	
3421	/m/02qb_g6	
3422	/m/0g4q09	
3423	/m/0bwnn19	
3424	/m/028637h	
3425	/m/047slx_	
3426	/m/02vtvtk	
3427	/m/064kfgl	
3428	/m/0hnb6j5	
3429	/m/0dlm02j	
3430	/m/0g5rvx5	
3431	/m/098qlc	
3432	/m/027ych9	
3433	/m/04cxdfw	
3434	/m/03b_3_2	
3435	/m/0g5pn1x	
3436	/m/0bp35b	
3437	/m/03qmdpg	
3438	/m/04jfdyy	
3439	/m/08mhb5	
3440	/m/05b072t	
3441	/m/065z63z	
3442	/m/0ddgm7_	
3443	/m/0dlnfr0	
3444	/m/064q1nv	
3445	/m/04zyz8t	
3446	/m/05zqyqx	
3447	/m/0crh174	
3448	/m/03c8bc8	
3449	/m/04f3q0k	
3450	/m/05_bdb	
3451	/m/026x3wv	
3452	/m/03c9_wh	
3453	/m/0g9_f2x	
3454	/m/0bxzvvx	
3455	/m/04n10wq	
3456	/m/0crbtrs	
3457	/m/0cmdhzg	
3458	/m/0j9lxlm	
3459	/m/050g4_	
3460	/m/06yr6d	
3461	/m/06r7kh	
3462	/m/04bkgy	
3463	/m/05f73r_	
3464	/m/03mb5cp	
3465	/m/0j5y8m5	
3466	/m/027ych_	
3467	/m/0h955rm	
3468	/m/0cmcy5n	
3469	/m/0cqyv1	
3470	/m/05h3jc2	
3471	/m/06_ybz9	
3472	/m/02pch9z	
3473	/m/0czf0f8	
3474	/m/0bwkhvh	
3475	/m/0j67f3m	
3476	/m/0j273qd	
3477	/m/05p0_qm	
3478	/m/01tn00	
3479	/m/0660qyl	
3480	/m/0crbspm	
3481	/m/02r1f28	
3482	/m/03d1ztj	
3483	/m/0j_59g7	
3484	/m/0gnjh	
3485	/m/043qhq8	
3486	/m/03wgszf	
3487	/m/0h3pndq	
3488	/m/05f8c7k	
3489	/m/0drwxry	
3490	/m/02zbmh8	
3491	/m/0bmhs0f	
3492	/m/0gg65h_	
3493	/m/0dgp3r7	
3494	/m/02rr396	
3495	/m/02qh3pt	
3496	/m/0bc810	
3497	/m/0g5qwrp	
3498	/m/080jcb0	
3499	/m/06wb4cm	
3500	/m/027rpym	Academy Award for Best Sound,Academy Award for Best Original Musical Score
3501	/m/07l4_n2	European Film Award for Best Actress,Vienna Film Award
3502	/m/02pp9dg	Filmfare Award for Best Film
3503	/m/09gbkts	
3504	/m/0hzpxk4	
3505	/m/0b__3sv	
3506	/m/0g400c	
3507	/m/0gg9_lc	
3508	/m/023yfs	
3509	/m/0kv3bt	
3510	/m/0fp_y1p	
3511	/m/021_jt7	
3512	/m/0bdtb44	
3513	/m/02mc5v	
3514	/m/02999l	
3515	/m/081t6p	
3516	/m/04zz8wg	
3517	/m/0glszjc	
3518	/m/027p781	
3519	/m/02vp1gb	
3520	/m/02vr7px	
3521	/m/0kv5zr	
3522	/m/0jt3p7z	
3523	/m/09gg66x	
3524	/m/0gttnxz	
3525	/m/0b0k55	
3526	/m/049cgk	
3527	/m/09894t	
3528	/m/0bj5kqh	
3529	/m/0g1ym6	
3530	/m/0bh4zh	
3531	/m/03cq16k	
3532	/m/0crdwxl	
3533	/m/02qq2tk	
3534	/m/0jt1ryl	
3535	/m/09vtj4q	
3536	/m/04dzpz0	
3537	/m/0ds03bv	
3538	/m/06pcfx	
3539	/m/02rpjsz	
3540	/m/075ym7	
3541	/m/0fwhh4	
3542	/m/02pw4dl	
3543	/m/0gjc58_	
3544	/m/03d3s7r	
3545	/m/0f_hf8	
3546	/m/09gdj6s	
3547	/m/0g5t1n3	
3548	/m/04qbgxs	
3549	/m/09d3b7	
3550	/m/02qq2tx	
3551	/m/0fpf67	
3552	/m/0bwk33r	
3553	/m/04j2ct9	
3554	/m/051z0qp	
3555	/m/06w5wpt	
3556	/m/0gg7xhr	
3557	/m/09gp9tr	
3558	/m/026ykdp	
3559	/m/0gx160j	
3560	/m/02r0cxc	
3561	/m/077488	
3562	/m/0gx_yp2	
3563	/m/03qn4cm	
3564	/m/05rb35	
3565	/m/052rs9	
3566	/m/086xys	
3567	/m/0gtl4b4	
3568	/m/09vtj4m	
3569	/m/04j2n4x	
3570	/m/0drz6_p	
3571	/m/05zr1dr	
3572	/m/080syr	
3573	/m/0b6515y	
3574	/m/03wcv57	
3575	/m/07h5_c	
3576	/m/0h651sn	
3577	/m/0j9q4f8	
3578	/m/0bj77kn	
3579	/m/08yqf_	
3580	/m/06zrykz	
3581	/m/07kjgxz	
3582	/m/07k5dnj	
3583	/m/04zl8	
3584	/m/07sc3x	
3585	/m/04czg6c	
3586	/m/0glszjr	
3587	/m/04q9j7	
3588	/m/0c_26l	
3589	/m/04zx5sr	
3590	/m/0crdbbp	
3591	/m/0b74s0r	
3592	/m/0gdmjh	
3593	/m/0dshpr	
3594	/m/03cg5y9	
3595	/m/02vxjjh	
3596	/m/02qlqx7	
3597	/m/02qpphg	
3598	/m/0kv3b1	
3599	/m/04yg55p	
3600	/m/0gzlb9	Golden Raspberry Award for Worst Supporting Actor,Golden Raspberry Award for Worst Director,Golden Raspberry Award for Worst Actor,Golden Raspberry Award for Worst Screenplay,Golden Raspberry Award for Worst Screen Couple/Ensemble,Golden Raspberry Award for Worst Picture,Golden Raspberry Award for Worst Picture
3601	/m/030z4z	Filmfare Award for Best Film,Zee Cine Award for Best Film
3602	/m/02vx4rg	Sundance Special Jury Prize Documentary
3603	/m/02vs2hv	Teddy Award
3604	/m/06ztvyx	Annie Award
3605	/m/0dykbp	
3606	/m/06zn4jg	
3607	/m/03clzrd	
3608	/m/01q66w	
3609	/m/05wfjm	
3610	/m/0779m1	
3611	/m/05b1vp_	
3612	/m/03hgfjs	
3613	/m/047bbzz	
3614	/m/0cxw2d	
3615	/m/02phx2q	
3616	/m/0b6gzk0	
3617	/m/04lj3l7	
3618	/m/09ghjhc	
3619	/m/026szh2	
3620	/m/02w46x3	
3621	/m/0crdybg	
3622	/m/04zxbj6	
3623	/m/02qfy90	
3624	/m/07k3y6	
3625	/m/02rg8g7	
3626	/m/09v3jxq	
3627	/m/0cqskz	
3628	/m/0kv9tk	
3629	/m/05zj_ys	
3630	/m/027x207	
3631	/m/05c32wq	
3632	/m/03y9lwr	
3633	/m/0g55zpj	
3634	/m/08y6f7	
3635	/m/09rt3gq	
3636	/m/04y9xhm	
3637	/m/0270xyn	
3638	/m/0bh8g44	
3639	/m/0463311	
3640	/m/047dsy7	
3641	/m/02qky4c	
3642	/m/04yf20h	
3643	/m/03q69ds	
3644	/m/01ybk3	
3645	/m/03q0r1	
3646	/m/06zl9t2	
