	freebase_ids	nominations
22202	/m/03hmt9b	European Film Award for Best Cinematographer,Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Writing, Adapted Screenplay,Academy Award for Best Cinematography,Academy Award for Best Film Editing,Academy Award for Best Sound Editing,Academy Award for Best Original Score,European Film Award – People's Choice Award for Best European Film,European Film Award for Best Film,Academy Award for Best Sound,European Film Award for Best Actor,European Film Award for Best Director,European Film Award for Best Screenwriter
22203	/m/04jcypv	Academy Award for Best Writing, Original Screenplay
22204	/m/027ygy	Academy Award for Best Film Editing,Academy Award for Best Sound
22205	/m/04115hs	Someone to Watch Award
22206	/m/015gjc	Academy Award for Best Actress,Academy Award for Best Actor,Academy Award for Best Costume Design, Black-and-White,Academy Award for Best Art Direction, Black and White
22207	/m/0jyjs	Academy Award for Best Story
22208	/m/0ds7zcc	European Film Award for Best Documentary
22209	/m/02wbfzj	AACTA Award for Best Production Design
22210	/m/05p4wmn	
22211	/m/0j67ls3	
22212	/m/07k6gz9	
22213	/m/0fbdtb	
22214	/m/0kv8y_	
22215	/m/026_kxs	
22216	/m/06w4rzr	
22217	/m/05p5b_s	
22218	/m/0flg3h	
22219	/m/0bbxq3s	
22220	/m/062nf8	
22221	/m/0crdrxx	
22222	/m/0cmcxfv	
22223	/m/0hzmpq_	
22224	/m/03hhb4t	
22225	/m/0c3x_8c	
22226	/m/080b651	
22227	/m/03wbq2h	
22228	/m/0h1hf9t	
22229	/m/0gfg2t9	
22230	/m/026281q	
22231	/m/09ry6sd	
22232	/m/026_hnv	
22233	/m/03jzvf	
22234	/m/0jt8xs9	
22235	/m/0j_77vv	
22236	/m/080c52r	
22237	/m/0hr5tng	
22238	/m/0kvb69	
22239	/m/0h5r0r	
22240	/m/05p3vwn	
22241	/m/0bbw4r1	
22242	/m/0fk591	
22243	/m/0280rsv	
22244	/m/0hgljc9	
22245	/m/0h9494v	
22246	/m/03c03zb	
22247	/m/03cpgyf	
22248	/m/05mty64	
22249	/m/0dr9fr	
22250	/m/0287g_5	
22251	/m/09nh7s	
22252	/m/02qcq0d	
22253	/m/0413f1_	
22254	/m/02wxpbj	
22255	/m/06_y5xz	
22256	/m/06_ycjc	
22257	/m/07kj4ck	
22258	/m/0h3pnql	
22259	/m/0dyz28	
22260	/m/0j64mls	
22261	/m/026pzy0	
22262	/m/027cz3y	
22263	/m/0bf3k3g	
22264	/m/0bngmj	
22265	/m/080g064	
22266	/m/02hvyj	
22267	/m/051y9fv	
22268	/m/03m4lq9	
22269	/m/04gqnyb	
22270	/m/05zjk3h	
22271	/m/0ddgsx9	
22272	/m/051wyfp	
22273	/m/06xqr4	
22274	/m/03bxff	
22275	/m/0j44_3k	
22276	/m/03hfztm	
22277	/m/026yt9y	
22278	/m/0fmyx1	
22279	/m/0fjfdy	
22280	/m/043jnfq	
22281	/m/04f46p0	
22282	/m/02dkqh	
22283	/m/0cqw9p	
22284	/m/0gff2qf	
22285	/m/08xg12	
22286	/m/07j90r	
22287	/m/027jhl3	
22288	/m/0gdpxh	
22289	/m/09gd75z	
22290	/m/0gg8q31	
22291	/m/0416xc	
22292	/m/0gxhjg	
22293	/m/02z2rkb	
22294	/m/03d5s84	
22295	/m/0bvgcb5	
22296	/m/03cx73_	
22297	/m/0h67s7n	
22298	/m/0g0rlg	
22299	/m/0hhv43_	
22300	/m/05n0ms	Academy Award for Best Costume Design
22301	/m/0ddddcq	Primetime Emmy Award for Outstanding Original Main Title Theme Music
22302	/m/02pk747	Academy Award for Best Story
22303	/m/0b9rdk	Golden Raspberry Award for Worst Actor
22304	/m/0cnxppf	
22305	/m/027p7w	
22306	/m/03_xdw	
22307	/m/02qkd_0	
22308	/m/080jxkb	
22309	/m/03h344h	
22310	/m/04g04bl	
22311	/m/06nr2h	
22312	/m/07m2_1	
22313	/m/0gh7q00	
22314	/m/0h54rsn	
22315	/m/08b_f6	
22316	/m/03cmn6z	
22317	/m/05c14qz	
22318	/m/02825cv	
22319	/m/0hhvf_f	
22320	/m/073x2r	
22321	/m/027j06c	
22322	/m/0h6n_6	
22323	/m/0dgq9zg	
22324	/m/027qjyd	
22325	/m/07p5v0_	
22326	/m/02qbh14	
22327	/m/05q9r04	
22328	/m/0dbdv0	
22329	/m/02qg9sv	
22330	/m/06hrvl	
22331	/m/043nnn5	
22332	/m/079jxk	
22333	/m/0b73rlm	
22334	/m/0660n9c	
22335	/m/09v88l3	
22336	/m/05zztm0	
22337	/m/07jm9w	
22338	/m/0h52qc0	
22339	/m/041177p	
22340	/m/0glpbq5	
22341	/m/02qhn_k	
22342	/m/011xpf	
22343	/m/04gmp7x	
22344	/m/0gykt1h	
22345	/m/026fnby	
22346	/m/03c_th9	
22347	/m/05zls88	
22348	/m/0bm956k	
22349	/m/05zwmft	
22350	/m/02rp1jq	
22351	/m/0kv1kw	
22352	/m/0gyrh52	
22353	/m/0fyb47	
22354	/m/0dqyph	
22355	/m/076zxfw	
22356	/m/05p3vw9	
22357	/m/0dljk9p	
22358	/m/066196p	
22359	/m/0dddxkh	
22360	/m/0fdghv	
22361	/m/026975_	
22362	/m/0gxy_pz	
22363	/m/05b2z_q	
22364	/m/0gkspwl	
22365	/m/03h16vh	
22366	/m/09pghyh	
22367	/m/0bhbvp7	
22368	/m/02vlqlc	
22369	/m/02r0ww9	
22370	/m/051zc20	
22371	/m/03ctwyy	
22372	/m/026z04m	
22373	/m/04j1bq8	
22374	/m/04jcvr_	
22375	/m/0dgst2y	
22376	/m/0crbwp2	
22377	/m/0b__b8r	
22378	/m/04zyb7q	
22379	/m/0b73s35	
22380	/m/068_g	
22381	/m/0dswq0	
22382	/m/080660c	
22383	/m/06zrr4w	
22384	/m/0h1h591	
22385	/m/027_0lr	
22386	/m/04cwp_5	
22387	/m/09gf86k	
22388	/m/047qv9h	
22389	/m/09q3pz	
22390	/m/0bbv12c	
22391	/m/02q2pcp	
22392	/m/0kv5d0	
22393	/m/06zqbv8	
22394	/m/04n31dd	
22395	/m/06w8z03	
22396	/m/0hnfc99	
22397	/m/04h65q	
22398	/m/091m5df	
22399	/m/0gg5hcb	
22400	/m/03qpd_4	Academy Award for Best Actress,Academy Award for Best Supporting Actress
22401	/m/094s7j	Academy Award for Best International Feature Film,International Submission to the Academy Awards
22402	/m/04zy34r	Academy Award for Best Documentary Feature Film
22403	/m/09v7r2p	Academy Award for Best Sound
22404	/m/05zzn_m	International Submission to the Academy Awards
22405	/m/0ddhq8t	
22406	/m/04j269f	
22407	/m/0h7nxk_	
22408	/m/04f0btd	
22409	/m/03nxj2v	
22410	/m/05c3b0s	
22411	/m/02740q8	
22412	/m/04zvv8y	
22413	/m/09gcx82	
22414	/m/04cwsxq	
22415	/m/0d4m9r	
22416	/m/05mttwl	
22417	/m/05nqyk	
22418	/m/0h3qp51	
22419	/m/0gj8_sg	
22420	/m/0ddgqf6	
22421	/m/09gfmk8	
22422	/m/0jwxpft	
22423	/m/04gl11c	
22424	/m/0fwjmr	
22425	/m/0273p8c	
22426	/m/0hndytt	
22427	/m/033jqg	
22428	/m/02w6t29	
22429	/m/04j11pt	
22430	/m/0jymw	
22431	/m/0415nyj	
22432	/m/0cnxb8_	
22433	/m/0bz84f	
22434	/m/01j3j3m	
22435	/m/03d9gdh	
22436	/m/07kbpcp	
22437	/m/0h3ntc3	
22438	/m/0h96q5m	
22439	/m/03m9t55	
22440	/m/02pkpyl	
22441	/m/0bdz1c	
22442	/m/094nfs	
22443	/m/02qswd1	
22444	/m/0gg99zm	
22445	/m/0h1fk_p	
22446	/m/09gf865	
22447	/m/0gvtyzy	
22448	/m/02q54j	
22449	/m/02k7v1	
22450	/m/0gx1mkm	
22451	/m/02z14lh	
22452	/m/0h1c5hc	
22453	/m/0cnyj8z	
22454	/m/0dzkzw	
22455	/m/04gjr8j	
22456	/m/0fql_85	
22457	/m/05c1k67	
22458	/m/06y16t	
22459	/m/0crv7q1	
22460	/m/026np_c	
22461	/m/02x1ntq	
22462	/m/03c912h	
22463	/m/0kv8xv	
22464	/m/04ldnyw	
22465	/m/06zrgdn	
22466	/m/0gh772g	
22467	/m/0cy6r9	
22468	/m/0dtfdf	
22469	/m/02rdf4r	
22470	/m/0jwwynf	
22471	/m/09rxjm	
22472	/m/02qphgc	
22473	/m/09twjx	
22474	/m/0h52rb5	
22475	/m/0fb0zy	
22476	/m/0cp17y7	
22477	/m/05zmwd7	
22478	/m/080db3q	
22479	/m/063pm7	
22480	/m/0jkvttb	
22481	/m/063znk4	
22482	/m/03wbsgc	
22483	/m/0bbd832	
22484	/m/0gg708n	
22485	/m/06zl64q	
22486	/m/09gcx8s	
22487	/m/02p_z4t	
22488	/m/0dgqwv0	
22489	/m/02rns_9	
22490	/m/0gh7734	
22491	/m/03hlzbp	
22492	/m/03m5fm0	
22493	/m/09gnppm	
22494	/m/06pfdt	
22495	/m/04gkp22	
22496	/m/0hn9s8l	
22497	/m/0jt3ffh	
22498	/m/085kv9	
22499	/m/0gy0h1_	
22500	/m/02rqwhl	Academy Award for Best Writing, Original Screenplay,Academy Award for Best Actress
22501	/m/0dgq_kn	Academy Award for Best Actress,Academy Award for Best Cinematography,Academy Award for Best Film Editing,Academy Award for Best Sound Editing,Academy Award for Best Sound
22502	/m/05pbl56	Academy Award for Best Sound
22503	/m/02q741w	Academy Award for Best Score, Adaptation or Treatment
22504	/m/04yfxzb	Academy Award for Best Documentary Feature Film
22505	/m/04yfxzp	Academy Award for Best Documentary Feature Film
22506	/m/0dlkvhq	International Submission to the Academy Awards
22507	/m/047mqfh	International Submission to the Academy Awards
22508	/m/02r63cr	Academy Award for Best Story
22509	/m/09rjzhk	Academy Award for Best Writing
22510	/m/0272qjg	
22511	/m/0fp9ldx	
22512	/m/03gzt8p	
22513	/m/09k6jsy	
22514	/m/0d49gs	
22515	/m/04fvtc	
22516	/m/0ds37np	
22517	/m/0hr70kk	
22518	/m/047gqfd	
22519	/m/02qgtml	
22520	/m/0g2_1d	
22521	/m/02x4ktm	
22522	/m/06zm05r	
22523	/m/07kbx44	
22524	/m/0289n6d	
22525	/m/05c4mtj	
22526	/m/0j_3ncw	
22527	/m/080lm77	
22528	/m/09ryld	
22529	/m/09s5_44	
22530	/m/09gpmvg	
22531	/m/0gqwyv	
22532	/m/04gkyx_	
22533	/m/0cc6jv3	
22534	/m/06w61zx	
22535	/m/05zs7zx	
22536	/m/0fw67_	
22537	/m/091ktt	
22538	/m/0gfhnwl	
22539	/m/026y3y9	
22540	/m/0kv0yj	
22541	/m/0jwy4_2	
22542	/m/05y6ql	
22543	/m/0crrb2k	
22544	/m/03y9flm	
22545	/m/02pnnd0	
22546	/m/03r8x1	
22547	/m/091rc5	
22548	/m/0gh8sfd	
22549	/m/05b5k9p	
22550	/m/06_wl_q	
22551	/m/063zc8f	
22552	/m/02vwyrx	
22553	/m/04g1j3w	
22554	/m/02q7415	
22555	/m/0bzlbq	
22556	/m/03ctxdc	
22557	/m/02vq16v	
22558	/m/04cwn84	
22559	/m/0h95b76	
22560	/m/08lx8q	
22561	/m/0h7pp8m	
22562	/m/07lzbm	
22563	/m/0dq66g	
22564	/m/03d0dlm	
22565	/m/02qmq7x	
22566	/m/03yj1dh	
22567	/m/03cgp2y	
22568	/m/0cmf0p5	
22569	/m/08t243	
22570	/m/0g5r53y	
22571	/m/027s9p7	
22572	/m/04216z7	
22573	/m/0fxnf7	
22574	/m/0g5lc_	
22575	/m/02vzcdw	
22576	/m/0fmht5	
22577	/m/0j9klbf	
22578	/m/099m9s	
22579	/m/0h3rn9v	
22580	/m/0bmdq1t	
22581	/m/0fjscz	
22582	/m/02pjy33	
22583	/m/0k2lqjj	
22584	/m/028b_sc	
22585	/m/04gn60d	
22586	/m/0f7sly	
22587	/m/07cws6	
22588	/m/0fbz3g	
22589	/m/0c95vk	
22590	/m/04gmx5m	
22591	/m/0j62c__	
22592	/m/07mxh2	
22593	/m/0cc99hc	
22594	/m/03h2kkl	
22595	/m/076wr54	
22596	/m/027mgm1	
22597	/m/0bmcy5v	
22598	/m/08j_hv	
22599	/m/04j363m	
22600	/m/08t14_	Academy Award for Best Sound,Academy Award for Best Costume Design, Color,Academy Award for Best Art Direction, Color
22601	/m/03d1nvy	Academy Award for Best International Feature Film,International Submission to the Academy Awards
22602	/m/02py1_y	Academy Award for Best Costume Design,Academy Award for Best Production Design,Academy Award for Best Film Editing,Academy Award for Best Sound
22603	/m/0dgpclx	International Submission to the Academy Awards
22604	/m/064jvh4	AACTA Award for Best Actress in a Leading Role,AACTA Award for Best Original Screenplay
22605	/m/04j2zzw	
22606	/m/0h3tjg3	
22607	/m/0521f8r	
22608	/m/04gnssx	
22609	/m/0gh5z9d	
22610	/m/026xttb	
22611	/m/064kvxk	
22612	/m/0crszls	
22613	/m/0ghvt3	
22614	/m/0b6hp1m	
22615	/m/02pmrtl	
22616	/m/0641ztd	
22617	/m/04gkxj_	
22618	/m/01m_90	
22619	/m/027sqdy	
22620	/m/02z533	
22621	/m/0bc45yw	
22622	/m/0b6k0rq	
22623	/m/05mymyf	
22624	/m/0gjb5ft	
22625	/m/026jm02	
22626	/m/0f72p7	
22627	/m/05m_gq3	
22628	/m/043kjp6	
22629	/m/09rtwsc	
22630	/m/05c3lnc	
22631	/m/0flfxy	
22632	/m/06h7jf	
22633	/m/080p689	
22634	/m/02q5mqm	
22635	/m/015j5s	
22636	/m/05q5v9r	
22637	/m/0d7mv2	
22638	/m/02qkxv	
22639	/m/03nnyn1	
22640	/m/09kqbg	
22641	/m/04j0qsg	
22642	/m/04ld84q	
22643	/m/0h7p5j4	
22644	/m/04zxmvq	
22645	/m/08c8nm	
22646	/m/0660583	
22647	/m/074bd0	
22648	/m/0j3h0zd	
22649	/m/0dlnw1n	
22650	/m/056tczf	
22651	/m/03b_svh	
22652	/m/0f88sr	
22653	/m/07sc6nw	
22654	/m/0g2712	
22655	/m/0j9k5d5	
22656	/m/0g9g9x	
22657	/m/06_txyq	
22658	/m/02r4y9_	
22659	/m/0crrgsk	
22660	/m/09gdkx2	
22661	/m/06w64w_	
22662	/m/026lrgt	
22663	/m/09g7t9q	
22664	/m/06t_bd	
22665	/m/04f36np	
22666	/m/04g23v3	
22667	/m/0dn7bc	
22668	/m/03gxyb8	
22669	/m/02qqgz8	
22670	/m/0g09ll	
22671	/m/040rvz	
22672	/m/06gbp2	
22673	/m/0gh8z49	
22674	/m/04mwv1c	
22675	/m/0ch50j4	
22676	/m/02qx9cr	
22677	/m/09gd_tr	
22678	/m/04j09fw	
22679	/m/03gvtvz	
22680	/m/0hn85sj	
22681	/m/063k912	
22682	/m/0b6k9y1	
22683	/m/0f754s	
22684	/m/03c6_fd	
22685	/m/0dsbtln	
22686	/m/05q58cn	
22687	/m/04yg7tx	
22688	/m/04y98_0	
22689	/m/02r1fn4	
22690	/m/03h5qb	
22691	/m/04cvt_j	
22692	/m/02qrrgg	
22693	/m/0283p67	
22694	/m/02r5295	
22695	/m/064l2zh	
22696	/m/0bbb9gt	
22697	/m/0dswnn	
22698	/m/06_wl_9	
22699	/m/06_y2dm	
22700	/m/014t_v	César Award for Best Foreign Film
22701	/m/04nl83	Academy Award for Best International Feature Film,Academy Award for Best Makeup and Hairstyling,European Film Award for Best Film,European Film Award for Best Actor,European Film Award for Best Cinematographer,European Film Award for Best Director,European Film Award for Best Screenwriter,International Submission to the Academy Awards
22702	/m/0ggbfwf	European Film Award – People's Choice Award for Best European Film
22703	/m/04tb0h	Golden Raspberry Award for Worst Musical Score
22704	/m/0kv57s	AACTA Award for Best Actor in a Leading Role
22705	/m/06sjhv	Academy Award for Best Picture,Academy Award for Best Director,Academy Award for Best Writing, Adapted Screenplay
22706	/m/0bmk0w5	
22707	/m/04lfdg6	
22708	/m/02sk0x	
22709	/m/080k1tq	
22710	/m/0dgsdnk	
22711	/m/0bzmb6	
22712	/m/02qb1jp	
22713	/m/027phbc	
22714	/m/0gcng8	
22715	/m/0jl1lpl	
22716	/m/06wbnc3	
22717	/m/0fmfrn	
22718	/m/03ykkcb	
22719	/m/06c30v	
22720	/m/02q0wt4	
22721	/m/05f6dx1	
22722	/m/02r5747	
22723	/m/0h3x2t1	
22724	/m/06_vm_d	
22725	/m/0gjc1py	
22726	/m/0ggbfw1	
22727	/m/0d329_	
22728	/m/05b189l	
22729	/m/03tn80	
22730	/m/0b6tf8n	
22731	/m/0gdmtv	
22732	/m/0g5sf7q	
22733	/m/0hr9cn_	
22734	/m/08vvv4	
22735	/m/0gg6hvd	
22736	/m/03x_pl3	
22737	/m/0g9_qt	
22738	/m/0jt0jxk	
22739	/m/07s77y	
22740	/m/05zz4l	
22741	/m/04j1094	
22742	/m/02869nl	
22743	/m/0g78fh	
22744	/m/08vvvv	
22745	/m/07066r	
22746	/m/0g31hf	
22747	/m/0dgsdnx	
22748	/m/0641cz9	
22749	/m/0j64sl6	
22750	/m/03vn8x	
22751	/m/0crgc4	
22752	/m/0c3txmy	
22753	/m/02vl04p	
22754	/m/0g5rlvh	
22755	/m/0gg66t0	
22756	/m/05b3s82	
22757	/m/02rnzbj	
22758	/m/0bwq_v	
22759	/m/04yg21h	
22760	/m/0crpgp	
22761	/m/02wc2v5	
22762	/m/0j66vf6	
22763	/m/0crc0gj	
22764	/m/064lz0x	
22765	/m/047lcj0	
22766	/m/02r9v95	
22767	/m/07szxn	
22768	/m/0f_rm_	
22769	/m/050xd7	
22770	/m/03hjn76	
22771	/m/0273k2d	
22772	/m/07s470r	
22773	/m/04j1p7q	
22774	/m/0bcv6dx	
22775	/m/02wbf_k	
22776	/m/0kv8_h	
22777	/m/03wbq9s	
22778	/m/0f3k1s	
22779	/m/02z3y70	
22780	/m/0fzsyg	
22781	/m/03cbh45	
22782	/m/0cn_hnn	
22783	/m/031bd0	
22784	/m/09rtv6l	
22785	/m/03d22r8	
22786	/m/07xfgm	
22787	/m/04lfsrt	
22788	/m/0gg654t	
22789	/m/04j109h	
22790	/m/0jkwngq	
22791	/m/03cpcgy	
22792	/m/080gpz9	
22793	/m/026slzg	
22794	/m/0f6yz8	
22795	/m/0czblzy	
22796	/m/0csvw5	
22797	/m/0j7jn_p	
22798	/m/0cm_5j	
22799	/m/0jsjm	
22800	/m/080pplt	European Film Award for Best Cinematographer
22801	/m/01_jty	Primetime Emmy Award for Outstanding Supporting Actor in a Miniseries or a Movie,Primetime Emmy Award for Outstanding Writing for a Miniseries, Movie or a Dramatic Special,Primetime Emmy Award for Outstanding Directing for a Limited Series, Movie, or Dramatic Special,Primetime Emmy Award for Outstanding Made for Television Movie
22802	/m/0bpx1k	Academy Award for Best Writing, Adapted Screenplay
22803	/m/027965n	Academy Award for Best Actress,Academy Award for Best Supporting Actress,Academy Award for Best Writing, Adapted Screenplay,Golden Globe Award for Best Motion Picture – Musical or Comedy,Golden Globe Award for Best Actress in a Motion Picture – Musical or Comedy
22804	/m/0463gcb	Academy Award for Best Live Action Short Film
22805	/m/0hzpgdg	
22806	/m/0bmkc72	
22807	/m/05bzv36	
22808	/m/05mz_mc	
22809	/m/0h3xks1	
22810	/m/0f1jm9	
22811	/m/0gvtbnk	
22812	/m/02z0f12	
22813	/m/083txp	
22814	/m/05h595t	
22815	/m/04yh3wj	
22816	/m/0k5kh	
22817	/m/0bw3_j	
22818	/m/06rn7n	
22819	/m/0d6h6v	
22820	/m/03qn9mh	
22821	/m/05sxx6v	
22822	/m/0bs3ns6	
22823	/m/09slq2h	
22824	/m/0gg475	
22825	/m/03cvxbw	
22826	/m/043rtc1	
22827	/m/0h1gv9p	
22828	/m/0bfd67	
22829	/m/07s3ftv	
22830	/m/0g5q0ln	
22831	/m/076wc9j	
22832	/m/04057mq	
22833	/m/04lhjmt	
22834	/m/0j278r2	
22835	/m/05f4r2n	
22836	/m/03ctbtl	
22837	/m/0h63g0y	
22838	/m/0cnxp6q	
22839	/m/02x3kx0	
22840	/m/04mz5k7	
22841	/m/03h10v	
22842	/m/0f74fk	
22843	/m/026nd4s	
22844	/m/047yj_	
22845	/m/07cybz	
22846	/m/09840p	
22847	/m/0g2yjl	
22848	/m/0glrk38	
22849	/m/0gg_0b	
22850	/m/0jwywdv	
22851	/m/05zt3mm	
22852	/m/043jlv4	
22853	/m/0gd0z5h	
22854	/m/0bcz598	
22855	/m/05rm56	
22856	/m/0gw_m5l	
22857	/m/03cpcg7	
22858	/m/02rdqf9	
22859	/m/0dgs8c5	
22860	/m/05p022t	
22861	/m/06_y8r3	
22862	/m/0c3_zp6	
22863	/m/05zkp2v	
22864	/m/04gpm9w	
22865	/m/0kvdzs	
22866	/m/03c9ypp	
22867	/m/0784pf	
22868	/m/07b1gq	
22869	/m/0glnz1n	
22870	/m/07gz1y	
22871	/m/06pgqkz	
22872	/m/02qnf4d	
22873	/m/03grp9d	
22874	/m/0gxmvbv	
22875	/m/0dljsll	
22876	/m/0h_b59t	
22877	/m/0bmj6qf	
22878	/m/04lqvkt	
22879	/m/04lf55t	
22880	/m/0gg9ftm	
22881	/m/0gtvhs	
22882	/m/02w4drk	
22883	/m/0h95_59	
22884	/m/0bb8slv	
22885	/m/0h03rh	
22886	/m/04jlfht	
22887	/m/0g58qqg	
22888	/m/032xrj	
22889	/m/02psf54	
22890	/m/0gksycs	
22891	/m/04gtrn7	
22892	/m/02z8v_y	
22893	/m/06zp156	
22894	/m/0ddhvwp	
22895	/m/04n2wgc	
22896	/m/0h53l6h	
22897	/m/063zfjm	
22898	/m/07xcff	
22899	/m/0kvd04	
22900	/m/0h51_mt	Academy Award for Best Costume Design,Academy Award for Best Production Design,Academy Award for Best Makeup and Hairstyling,Academy Award for Best Sound,Academy Award for Best Picture,Academy Award for Best Actor,Academy Award for Best Supporting Actress
22901	/m/0cvkv5	Academy Award for Best Actress,European Film Award – People's Choice Award for Best European Film,European Film Award for Best Film,European Film Award for Best Actress,European Film Award for Best Screenwriter,European Film Award for Best Cinematographer,European Film Award for Best Composer,European Film Award for Best Director,International Submission to the Academy Awards
22902	/m/02r8_xn	International Submission to the Academy Awards,David di Donatello for Best Director
22903	/m/075nd37	César Award for Best Actress
22904	/m/0dq8g5	Academy Award for Best Documentary (Short Subject)
22905	/m/04fyc2	MTV Movie Award for Best Scared-As-S**t Performance
22906	/m/02ph0n5	Academy Award for Best Sound,Academy Award for Best Original Musical Score
22907	/m/026m43r	Golden Calf for Best Production Design,Rembrandt Award
22908	/m/02vm1nk	Academy Award for Best Art Direction, Color
22909	/m/07smyl	European Film Award for Best Non-European Film,International Submission to the Academy Awards
22910	/m/09_09b	Academy Award for Best Cinematography, Black-and-White
22911	/m/0dgp_wd	International Submission to the Academy Awards
22912	/m/06zlyqp	International Submission to the Academy Awards
22913	/m/06y7_x	Academy Award for Best Cinematography,Academy Award for Best Writing
22914	/m/04z_vx7	
22915	/m/02rztjp	
22916	/m/0hhqy9b	
22917	/m/043pqdp	
22918	/m/06zr8w0	
22919	/m/08ccvt	
22920	/m/04m_8bv	
22921	/m/0gmfv9t	
22922	/m/0b7vpn	
22923	/m/043lflc	
22924	/m/043qnz6	
22925	/m/04jmqcj	
22926	/m/03vljp	
22927	/m/0gx2tzc	
22928	/m/06znq3q	
22929	/m/09k763	
22930	/m/064lxnj	
22931	/m/0bmnrc	
22932	/m/093_pk	
22933	/m/051yvdv	
22934	/m/026544j	
22935	/m/02x39k6	
22936	/m/05myp6p	
22937	/m/0gyr5jk	
22938	/m/07l_f0	
22939	/m/0k2kglc	
22940	/m/027klbn	
22941	/m/0crfq25	
22942	/m/0b75nnf	
22943	/m/04ld__s	
22944	/m/04jgg29	
22945	/m/05b__wf	
22946	/m/02r9cwf	
22947	/m/02pylh8	
22948	/m/05221kd	
22949	/m/0d1ygy	
22950	/m/02w4_hx	
22951	/m/0gkrgm7	
22952	/m/04y21r	
22953	/m/027c1bq	
22954	/m/03c0s0b	
22955	/m/02prvk7	
22956	/m/0bzf73	
22957	/m/03vwwk	
22958	/m/0hhsvnk	
22959	/m/076znkk	
22960	/m/03c2xzg	
22961	/m/02phdl_	
22962	/m/02qkl2r	
22963	/m/052015g	
22964	/m/03mcs79	
22965	/m/03hgzn8	
22966	/m/0gp_v7	
22967	/m/0cc9qc2	
22968	/m/0272v9w	
22969	/m/0b1zvk	
22970	/m/080kkcx	
22971	/m/03czmxk	
22972	/m/0kv2zp	
22973	/m/0414xzb	
22974	/m/0ggbq03	
22975	/m/0jt3687	
22976	/m/0crfq2j	
22977	/m/0gmff58	
22978	/m/0gh8c04	
22979	/m/0j2b228	
22980	/m/08bgt3	
22981	/m/043txfr	
22982	/m/052pr8q	
22983	/m/05zny2t	
22984	/m/02q19xh	
22985	/m/026jldh	
22986	/m/03gzm8l	
22987	/m/02x2vq8	
22988	/m/09v3568	
22989	/m/02842j_	
22990	/m/04y9kd6	
22991	/m/0fnvgf	
22992	/m/0g37s50	
22993	/m/0bjmlq	
22994	/m/03crr54	
22995	/m/0gmc920	
22996	/m/0hhqsmb	
22997	/m/0b6h2p9	
22998	/m/064q8_j	
22999	/m/039fnz	
23000	/m/0gksc	Academy Award for Best Picture
23001	/m/011yn5	Academy Award for Best Writing, Original Screenplay,Academy Award for Best Picture,Academy Award for Best Actress,Academy Award for Best Actor,Academy Award for Best Supporting Actor,Academy Award for Best Film Editing,Academy Award for Best Original Musical or Comedy Score
23002	/m/0d7svf	Golden Raspberry Award for Worst Actress,Golden Raspberry Award for Worst Supporting Actress,Golden Raspberry Award for Worst Director,Golden Raspberry Award for Worst Screenplay,Golden Raspberry Award for Worst Picture
23003	/m/07q78	Academy Award for Best Costume Design, Black-and-White,Academy Award for Best Art Direction, Black and White
23004	/m/0cvd48	International Submission to the Academy Awards
23005	/m/04_0w_t	International Submission to the Academy Awards
23006	/m/02x2_5n	
23007	/m/0h340c	
23008	/m/0bh7bpg	
23009	/m/02qbjrv	
23010	/m/0hndh09	
23011	/m/05c407_	
23012	/m/05p2dlh	
23013	/m/03gtzk1	
23014	/m/0g93fj	
23015	/m/06zlwv2	
23016	/m/03wh35	
23017	/m/02vsmyr	
23018	/m/0h3rt0l	
23019	/m/05mwsz7	
23020	/m/08_7ks	
23021	/m/09v2ynr	
23022	/m/03mf8rr	
23023	/m/0271sk2	
23024	/m/09pkn_	
23025	/m/0cl_mx	
23026	/m/0kv5kg	
23027	/m/0809mw9	
23028	/m/076yw7p	
23029	/m/0gvty0x	
23030	/m/0ch5m5g	
23031	/m/04zz_zs	
23032	/m/04frjl	
23033	/m/06_y277	
23034	/m/021sjt	
23035	/m/03cfmvc	
23036	/m/0ch5nhm	
23037	/m/043k1_h	
23038	/m/0bmb55y	
23039	/m/0gtv5ll	
23040	/m/0b_k50x	
23041	/m/0bbzmrc	
23042	/m/0j43402	
23043	/m/06_dc9	
23044	/m/027c024	
23045	/m/0cjg4_	
23046	/m/03mf2dj	
23047	/m/04fjwq	
23048	/m/04cr09f	
23049	/m/02832m0	
23050	/m/0gj9gq7	
23051	/m/04n1kbw	
23052	/m/0hr837l	
23053	/m/0ddg7s7	
23054	/m/0crf5ph	
23055	/m/0h51mb2	
23056	/m/0j63gb4	
23057	/m/0gknhl	
23058	/m/0b_vl2x	
23059	/m/0416381	
23060	/m/02z1zf_	
23061	/m/0czdytq	
23062	/m/06zsgxy	
23063	/m/045rl95	
23064	/m/0h3w3x	
23065	/m/0ddd02y	
23066	/m/0fqrms6	
23067	/m/03sb0b	
23068	/m/025vmdj	
23069	/m/03cmsd0	
23070	/m/02x63__	
23071	/m/0jq8d	
23072	/m/02rylzd	
23073	/m/0gywt64	
23074	/m/0dgr_sk	
23075	/m/04m__43	
23076	/m/02p_921	
23077	/m/05451l	
23078	/m/06zm5_6	
23079	/m/0bbx0_	
23080	/m/03h3pdv	
23081	/m/025f6g	
23082	/m/0b6hq1f	
23083	/m/03gzg2t	
